,pw,x1,x2,x3
227,5,c1948_A_capillipes,c1950_A_virginicus,"""!"""
228,5,c1948_A_virginicus_var_virginicus,c1950_A_virginicus_var_hirsutior,"""!"""
229,5,c1948_A_virginicus_var_virginicus,c1950_A_virginicus_var_glaucopsis,"""!"""
230,5,c1948_A_virginicus_var_virginicus,c1950_A_capillipes,"""!"""
231,5,c1948_A_virginicus_var_virginicus,c1950_A_virginicus_var_virginicus,"""!"""
232,5,c1948_A_virginicus,c1950_A_capillipes,"""!"""
233,5,c1948_A_virginicus,c1950_A_virginicus_var_hirsutior,"""!"""
234,5,c1948_A_virginicus_var_virginicus,c1950_A_virginicus,"""!"""
235,5,c1948_A_capillipes,c1950_A_virginicus_var_glaucopsis,"""!"""
236,5,c1948_A_capillipes,c1950_A_virginicus_var_hirsutior,"""!"""
237,5,c1948_A_capillipes,c1950_A_glomeratus,"""!"""
238,5,c1948_A_virginicus_var_glaucopsis,c1950_A_virginicus_var_virginicus,"""!"""
239,5,c1948_A_virginicus_var_glaucopsis,c1950_A_capillipes,"""!"""
240,5,c1948_A_virginicus_var_glaucopsis,c1950_A_virginicus_var_hirsutior,"""!"""
241,5,c1948_A_virginicus_var_glaucopsis,c1950_A_glomeratus,"""!"""
242,5,c1948_A_virginicus_var_tenuispatheus,c1950_A_capillipes,"""!"""
243,5,c1948_A_virginicus_var_tenuispatheus,c1950_A_virginicus_var_glaucopsis,"""!"""
244,5,c1948_A_virginicus_var_tenuispatheus,c1950_A_virginicus_var_hirsutior,"""!"""
245,6,c1948_Andropogon,c1950_Andropogon,"""="""
246,6,c1948_A_capillipes,c1950_A_capillipes,"""="""
247,6,c1948_A_virginicus_var_glaucopsis,c1950_A_virginicus_var_glaucopsis,"""="""
248,6,c1948_A_virginicus_var_tenuispatheus,c1950_A_virginicus_var_virginicus,"""="""
249,6,c1948_A_glomeratus,c1950_Andropogon,"""<"""
250,6,c1948_A_virginicus_var_tenuispatheus,c1950_Andropogon,"""<"""
251,6,c1948_A_virginicus_var_virginicus,c1950_Andropogon,"""<"""
252,6,c1948_A_virginicus_var_virginicus,c1950_A_glomeratus,"""<"""
253,6,c1948_A_virginicus,c1950_Andropogon,"""<"""
254,6,c1948_A_capillipes,c1950_Andropogon,"""<"""
255,6,c1948_A_virginicus_var_glaucopsis,c1950_A_virginicus,"""<"""
256,6,c1948_A_virginicus_var_glaucopsis,c1950_Andropogon,"""<"""
257,6,c1948_A_virginicus_var_tenuispatheus,c1950_A_virginicus,"""<"""
258,6,c1948_Andropogon,c1950_A_glomeratus,""">"""
259,6,c1948_Andropogon,c1950_A_virginicus_var_hirsutior,""">"""
260,6,c1948_Andropogon,c1950_A_virginicus_var_glaucopsis,""">"""
261,6,c1948_Andropogon,c1950_A_capillipes,""">"""
262,6,c1948_Andropogon,c1950_A_virginicus_var_virginicus,""">"""
263,6,c1948_Andropogon,c1950_A_virginicus,""">"""
264,6,c1948_A_glomeratus,c1950_A_virginicus_var_hirsutior,""">"""
265,6,c1948_A_virginicus,c1950_A_virginicus_var_glaucopsis,""">"""
266,6,c1948_A_virginicus,c1950_A_virginicus_var_virginicus,""">"""
267,6,c1948_A_virginicus,c1950_A_virginicus,"""><"""
268,6,c1948_A_glomeratus,c1950_A_glomeratus,"""><"""
269,6,c1948_A_glomeratus,c1950_A_virginicus,"""><"""
270,6,c1948_A_virginicus,c1950_A_glomeratus,"""><"""
271,6,c1948_A_glomeratus,c1950_A_virginicus_var_glaucopsis,"""!"""
272,6,c1948_A_glomeratus,c1950_A_capillipes,"""!"""
273,6,c1948_A_glomeratus,c1950_A_virginicus_var_virginicus,"""!"""
274,6,c1948_A_virginicus_var_tenuispatheus,c1950_A_glomeratus,"""!"""
275,6,c1948_A_capillipes,c1950_A_virginicus_var_virginicus,"""!"""
276,6,c1948_A_capillipes,c1950_A_virginicus,"""!"""
277,6,c1948_A_virginicus_var_virginicus,c1950_A_virginicus_var_hirsutior,"""!"""
278,6,c1948_A_virginicus_var_virginicus,c1950_A_virginicus_var_glaucopsis,"""!"""
279,6,c1948_A_virginicus_var_virginicus,c1950_A_capillipes,"""!"""
280,6,c1948_A_virginicus_var_virginicus,c1950_A_virginicus_var_virginicus,"""!"""
281,6,c1948_A_virginicus,c1950_A_capillipes,"""!"""
282,6,c1948_A_virginicus,c1950_A_virginicus_var_hirsutior,"""!"""
283,6,c1948_A_virginicus_var_virginicus,c1950_A_virginicus,"""!"""
284,6,c1948_A_capillipes,c1950_A_virginicus_var_glaucopsis,"""!"""
285,6,c1948_A_capillipes,c1950_A_virginicus_var_hirsutior,"""!"""
286,6,c1948_A_capillipes,c1950_A_glomeratus,"""!"""
287,6,c1948_A_virginicus_var_glaucopsis,c1950_A_virginicus_var_virginicus,"""!"""
288,6,c1948_A_virginicus_var_glaucopsis,c1950_A_capillipes,"""!"""
289,6,c1948_A_virginicus_var_glaucopsis,c1950_A_virginicus_var_hirsutior,"""!"""
290,6,c1948_A_virginicus_var_glaucopsis,c1950_A_glomeratus,"""!"""
291,6,c1948_A_virginicus_var_tenuispatheus,c1950_A_capillipes,"""!"""
292,6,c1948_A_virginicus_var_tenuispatheus,c1950_A_virginicus_var_glaucopsis,"""!"""
293,6,c1948_A_virginicus_var_tenuispatheus,c1950_A_virginicus_var_hirsutior,"""!"""
294,7,c1948_Andropogon,c1950_Andropogon,"""="""
295,7,c1948_A_capillipes,c1950_A_capillipes,"""="""
296,7,c1948_A_virginicus_var_glaucopsis,c1950_A_virginicus_var_glaucopsis,"""="""
