,pw,x1,x2,x3
101,5,cCEN_Northeast,cTZ_USA,"""<"""
102,5,cCEN_Northeast,cTZ_Eastern,"""<"""
103,5,cCEN_USA,cTZ_Eastern,""">"""
104,5,cCEN_USA,cTZ_USA,""">"""
105,5,cCEN_USA,cTZ_Pacific,""">"""
106,5,cCEN_USA,cTZ_Central,""">"""
107,5,cCEN_USA,cTZ_Mountain,""">"""
108,5,cCEN_West,cTZ_Pacific,""">"""
109,5,cCEN_South,cTZ_Eastern,"""><"""
110,5,cCEN_South,cTZ_Central,"""><"""
111,5,cCEN_West,cTZ_USA,"""><"""
112,5,cCEN_Midwest,cTZ_Mountain,"""><"""
113,5,cCEN_Midwest,cTZ_Central,"""><"""
114,5,cCEN_Midwest,cTZ_USA,"""><"""
115,5,cCEN_Midwest,cTZ_Eastern,"""><"""
116,5,cCEN_South,cTZ_Mountain,"""><"""
117,5,cCEN_West,cTZ_Mountain,"""><"""
118,5,cCEN_West,cTZ_Central,"""!"""
119,5,cCEN_South,cTZ_Pacific,"""!"""
120,5,cCEN_Northeast,cTZ_Pacific,"""!"""
121,5,cCEN_Northeast,cTZ_Central,"""!"""
122,5,cCEN_Northeast,cTZ_Mountain,"""!"""
123,5,cCEN_West,cTZ_Eastern,"""!"""
124,5,cCEN_Midwest,cTZ_Pacific,"""!"""
125,6,cCEN_South,cTZ_USA,"""<"""
126,6,cCEN_West,cTZ_USA,"""<"""
127,6,cCEN_Northeast,cTZ_USA,"""<"""
128,6,cCEN_Northeast,cTZ_Eastern,"""<"""
129,6,cCEN_USA,cTZ_Eastern,""">"""
130,6,cCEN_USA,cTZ_USA,""">"""
131,6,cCEN_USA,cTZ_Pacific,""">"""
132,6,cCEN_USA,cTZ_Central,""">"""
133,6,cCEN_USA,cTZ_Mountain,""">"""
134,6,cCEN_West,cTZ_Pacific,""">"""
135,6,cCEN_South,cTZ_Eastern,"""><"""
136,6,cCEN_South,cTZ_Central,"""><"""
137,6,cCEN_Midwest,cTZ_Mountain,"""><"""
138,6,cCEN_Midwest,cTZ_Central,"""><"""
139,6,cCEN_Midwest,cTZ_USA,"""><"""
140,6,cCEN_Midwest,cTZ_Eastern,"""><"""
141,6,cCEN_South,cTZ_Mountain,"""><"""
142,6,cCEN_West,cTZ_Mountain,"""><"""
143,6,cCEN_West,cTZ_Central,"""!"""
144,6,cCEN_South,cTZ_Pacific,"""!"""
145,6,cCEN_Northeast,cTZ_Pacific,"""!"""
146,6,cCEN_Northeast,cTZ_Central,"""!"""
147,6,cCEN_Northeast,cTZ_Mountain,"""!"""
148,6,cCEN_West,cTZ_Eastern,"""!"""
149,6,cCEN_Midwest,cTZ_Pacific,"""!"""
150,7,cCEN_South,cTZ_USA,"""<"""
151,7,cCEN_Northeast,cTZ_USA,"""<"""
152,7,cCEN_Northeast,cTZ_Eastern,"""<"""
153,7,cCEN_Midwest,cTZ_USA,"""<"""
154,7,cCEN_USA,cTZ_Eastern,""">"""
155,7,cCEN_USA,cTZ_USA,""">"""
156,7,cCEN_USA,cTZ_Pacific,""">"""
157,7,cCEN_USA,cTZ_Central,""">"""
158,7,cCEN_USA,cTZ_Mountain,""">"""
159,7,cCEN_West,cTZ_Pacific,""">"""
160,7,cCEN_South,cTZ_Eastern,"""><"""
161,7,cCEN_South,cTZ_Central,"""><"""
162,7,cCEN_West,cTZ_USA,"""><"""
163,7,cCEN_Midwest,cTZ_Mountain,"""><"""
164,7,cCEN_Midwest,cTZ_Central,"""><"""
165,7,cCEN_Midwest,cTZ_Eastern,"""><"""
166,7,cCEN_South,cTZ_Mountain,"""><"""
167,7,cCEN_West,cTZ_Mountain,"""><"""
168,7,cCEN_West,cTZ_Central,"""!"""
169,7,cCEN_South,cTZ_Pacific,"""!"""
170,7,cCEN_Northeast,cTZ_Pacific,"""!"""
171,7,cCEN_Northeast,cTZ_Central,"""!"""
172,7,cCEN_Northeast,cTZ_Mountain,"""!"""
173,7,cCEN_West,cTZ_Eastern,"""!"""
174,7,cCEN_Midwest,cTZ_Pacific,"""!"""
175,8,cCEN_USA,cTZ_USA,"""="""
176,8,cCEN_South,cTZ_USA,"""<"""
177,8,cCEN_West,cTZ_USA,"""<"""
178,8,cCEN_Northeast,cTZ_USA,"""<"""
179,8,cCEN_Northeast,cTZ_Eastern,"""<"""
180,8,cCEN_Midwest,cTZ_USA,"""<"""
181,8,cCEN_USA,cTZ_Eastern,""">"""
182,8,cCEN_USA,cTZ_Pacific,""">"""
183,8,cCEN_USA,cTZ_Central,""">"""
184,8,cCEN_USA,cTZ_Mountain,""">"""
185,8,cCEN_West,cTZ_Pacific,""">"""
186,8,cCEN_South,cTZ_Eastern,"""><"""
187,8,cCEN_South,cTZ_Central,"""><"""
188,8,cCEN_Midwest,cTZ_Mountain,"""><"""
189,8,cCEN_Midwest,cTZ_Central,"""><"""
190,8,cCEN_Midwest,cTZ_Eastern,"""><"""
191,8,cCEN_South,cTZ_Mountain,"""><"""
192,8,cCEN_West,cTZ_Mountain,"""><"""
193,8,cCEN_West,cTZ_Central,"""!"""
194,8,cCEN_South,cTZ_Pacific,"""!"""
195,8,cCEN_Northeast,cTZ_Pacific,"""!"""
196,8,cCEN_Northeast,cTZ_Central,"""!"""
197,8,cCEN_Northeast,cTZ_Mountain,"""!"""
198,8,cCEN_West,cTZ_Eastern,"""!"""
199,8,cCEN_Midwest,cTZ_Pacific,"""!"""
200,9,cCEN_West,cTZ_USA,"""<"""
201,9,cCEN_Northeast,cTZ_USA,"""<"""
202,9,cCEN_Northeast,cTZ_Eastern,"""<"""
